Monto,Cantidad,ITBIS,Descuento
23877.35,19,873.69,292.89
15460.34,12,735.26,364.28
29537.81,14,841.1,465.93
36960.51,6,586.24,303.74
13621.48,19,258.14,259.07
40016.71,2,266.48,88.52
18057.52,5,278.74,377.12
47808.88,1,250.5,43.35
13875.2,14,620.37,488.19
25405.93,13,383.48,352.35
26832.47,8,512.72,456.57
5796.9,5,831.28,29.04
17827.63,11,243.24,396.76
8309.19,16,646.97,433.66
3508.99,7,28.25,192.65
19319.69,16,33.64,22.79
21475.78,10,485.88,355.02
48264.94,10,778.32,109.04
10445.71,6,975.25,143.3
33210.96,17,630.64,13.29
18866.0,5,447.6,472.8
22761.89,19,417.13,192.77
7071.19,18,398.5,286.35
46612.53,8,209.36,58.26
37066.52,10,702.86,38.76
44258.74,2,424.46,360.79
29759.79,1,37.91,336.54
49612.18,4,555.13,302.87
18109.1,16,507.15,388.28
40986.77,2,863.89,349.83
22921.45,18,152.86,458.26
26808.99,17,159.86,38.86
38781.95,15,629.93,491.24
30722.36,19,408.07,169.97
31819.25,17,833.84,127.06
30198.39,3,651.34,92.89
22299.46,17,834.46,240.47
39561.09,8,602.56,450.05
49584.58,4,964.52,430.23
19557.82,19,518.71,369.38
47221.44,4,902.2,467.23
42887.75,12,777.87,175.46
49248.26,5,648.26,336.4
17452.0,13,950.02,15.97
6206.14,3,119.17,52.68
28102.59,18,593.93,464.96
14060.76,14,170.64,351.22
10906.51,16,280.31,434.88
26862.67,12,150.67,271.58
2743.8,1,379.21,40.65
28712.95,9,895.65,239.69
29482.48,12,14.09,451.69
40226.6,13,141.06,256.07
32639.98,11,49.61,350.13
10317.27,5,861.55,83.14
19826.27,7,666.86,454.99
9705.99,13,207.43,116.71
2665.59,15,11.26,398.24
42119.81,2,82.54,435.35
22429.18,3,932.31,48.5
16283.73,9,414.36,213.69
6230.53,16,372.38,469.56
39293.54,17,339.44,1.48
23409.4,10,553.65,56.16
18290.33,6,506.38,302.76
38336.08,10,955.56,432.02
44232.14,4,830.73,440.5
21473.82,18,45.76,69.56
12943.67,5,249.16,320.56
24258.43,10,698.65,34.64
42241.95,8,648.16,42.72
19315.01,4,732.31,316.53
39928.03,10,338.53,368.42
23190.61,6,55.51,70.65
21874.41,7,430.39,11.34
44474.21,3,507.49,329.68
33889.54,19,784.0,24.51
32659.36,5,395.46,282.01
42805.08,9,533.86,232.14
3675.57,8,973.03,374.67
24619.99,15,352.89,319.05
44045.55,12,817.15,311.02
4183.4,18,443.61,378.44
9170.59,4,548.49,419.27
38304.5,7,972.92,430.51
31021.78,6,23.42,335.05
14350.89,2,260.18,365.69
17718.21,1,130.4,326.19
27377.94,5,780.34,306.19
610.21,1,367.43,204.52
29311.65,19,748.23,400.8
37649.45,10,909.41,26.5
47971.91,12,579.51,345.12
32218.14,6,827.02,66.15
49061.78,1,967.58,366.26
4273.7,19,440.1,127.76
21390.96,11,829.08,101.32
36665.68,13,87.46,77.32
28957.97,10,652.7,2.85
6942.03,18,64.1,423.61
31835.51,3,226.05,227.92
4264.45,9,512.16,34.53
45008.31,14,406.65,425.95
24416.87,19,62.4,205.22
20885.26,7,748.01,85.81
27087.6,4,531.34,453.48
45004.87,3,988.14,466.03
22916.27,12,663.91,31.86
26229.71,11,27.88,241.45
10868.63,7,446.12,286.48
7415.09,1,569.42,429.64
24699.66,6,156.5,260.61
13860.39,14,551.56,7.78
32738.61,15,192.18,80.05
44029.41,1,460.34,315.79
14625.56,17,561.65,434.61
27558.18,15,532.84,492.55
48806.84,10,313.03,215.09
28105.94,15,606.15,315.08
6960.17,18,608.2,177.3
17597.33,14,631.89,438.25
38516.02,9,889.56,288.82
43461.44,8,699.72,27.27
31427.87,17,958.32,37.79
16663.26,9,48.42,194.78
25212.15,11,401.93,49.81
36120.23,13,439.55,339.25
41339.05,18,72.16,295.36
46600.36,2,54.91,0.63
34345.49,9,398.09,467.17
24087.83,18,583.63,440.72
40128.53,19,606.92,459.77
21936.35,11,201.4,413.34
38399.88,14,727.16,216.79
26409.63,19,315.23,443.84
33357.37,7,754.02,430.75
44219.03,12,811.78,434.92
43253.19,12,527.36,138.15
36269.77,13,78.71,11.11
10503.1,15,336.95,412.53
11239.2,17,416.82,33.08
14936.33,11,330.47,30.13
32144.01,6,140.85,131.91
16509.65,19,922.2,21.44
10496.25,2,823.94,27.32
35381.15,2,953.32,394.34
13792.69,12,251.86,120.78
17262.19,5,74.5,352.9
39983.59,3,354.62,43.34
23666.16,3,333.72,434.45
15384.84,16,111.6,90.83
27776.19,14,168.17,95.05
28410.3,7,36.88,426.85
49390.19,16,590.59,100.53
23114.24,4,434.26,404.8
43770.11,13,190.36,398.05
15178.77,19,574.04,148.95
12206.82,7,855.66,457.92
38078.4,7,683.55,376.61
9176.86,14,935.62,181.23
42782.87,19,103.26,22.13
37879.18,16,752.87,118.53
24017.6,16,880.59,136.77
38055.41,12,195.79,338.26
37979.15,17,422.1,249.9
10672.75,16,388.37,245.05
36902.75,13,696.36,417.95
43382.94,5,716.19,287.66
2970.16,14,399.67,57.36
27364.0,8,522.34,268.49
49714.05,3,564.73,304.53
8766.53,19,564.18,193.71
9719.18,18,585.69,44.54
16313.47,8,63.85,169.98
23208.65,2,219.02,269.02
403.86,11,306.46,438.36
29792.05,11,996.58,63.52
15879.68,17,660.77,334.9
36612.13,13,654.99,184.29
6461.18,3,346.09,205.59
36209.6,10,152.47,215.2
38978.79,16,631.46,352.08
35776.91,2,300.52,334.43
24815.27,8,676.3,188.96
8215.77,14,874.6,303.71
12494.16,7,560.83,213.86
32412.16,16,781.39,413.23
41675.13,8,35.45,17.47
3769.68,9,732.48,204.44
26995.69,11,881.26,28.52
45302.74,5,197.93,123.67
14447.28,1,635.98,350.11
7842.64,10,99.71,314.38
11825.53,5,418.95,127.71
49940.26,14,619.77,321.55
37897.43,15,824.38,98.86
36293.21,12,103.49,139.61
15299.19,11,474.94,167.15
14961.19,19,483.9,79.82
41033.67,10,337.14,457.21
10337.57,12,352.31,431.82
4966.58,16,932.87,297.43
32765.05,7,373.78,494.63
3360.52,10,577.62,47.97
45777.34,12,791.43,274.32
35624.92,19,973.31,138.89
16106.23,4,232.15,497.11
38193.08,15,742.15,179.32
39995.01,10,502.89,469.29
26591.18,14,311.18,332.54
45090.32,8,546.03,476.75
21239.24,5,979.51,152.62
788.86,3,923.09,133.9
8807.57,18,637.36,24.9
22396.95,12,966.74,355.17
22089.58,1,357.07,413.18
44341.66,16,907.86,446.76
41599.64,8,115.21,175.3
46680.71,1,243.25,482.58
49820.44,18,257.54,95.98
5316.13,7,825.47,120.68
20993.16,4,434.08,30.64
44233.67,5,248.44,496.43
3514.93,10,743.56,466.27
5595.78,10,202.89,274.46
10064.11,4,857.25,235.05
3552.08,13,259.47,36.77
48817.83,9,124.16,165.07
29736.69,11,519.2,44.23
28685.33,16,207.3,391.17
40438.72,9,638.45,425.65
33812.01,2,889.59,451.86
25644.79,19,282.24,321.45
39602.6,19,236.46,134.18
37003.96,5,445.65,83.35
45521.88,1,996.16,187.04
41894.09,17,989.84,342.55
22100.8,17,96.49,276.16
2013.68,11,453.84,10.03
21881.65,16,954.71,65.31
2194.95,11,356.26,445.25
7159.79,10,474.08,381.43
47292.81,5,106.32,46.87
25258.01,19,648.58,21.32
38945.45,17,880.97,495.54
44292.7,5,697.43,168.15
36782.11,18,468.61,70.71
35948.0,18,352.38,186.27
13241.71,4,491.23,260.03
34968.83,2,832.84,437.63
40526.35,7,319.39,451.06
28665.98,8,867.01,345.49
8489.37,3,774.31,498.98
49397.18,14,690.07,107.77
33298.11,19,928.0,25.52
6493.29,3,237.69,153.46
49521.91,15,755.74,145.8
5757.98,18,622.29,307.61
47965.0,13,283.62,136.72
45216.5,6,31.87,301.48
7107.2,12,641.95,403.36
46535.77,11,695.46,268.39
9665.12,12,173.88,236.67
17994.25,12,787.28,123.96
46482.16,1,383.13,15.58
17332.46,8,761.97,98.36
9807.44,4,455.76,45.45
44243.01,13,871.93,324.2
46001.42,10,901.19,470.6
17379.55,9,582.0,214.89
43960.54,14,680.72,288.5
4170.28,14,308.26,383.79
18051.78,1,168.14,36.06
10118.11,8,200.73,108.37
7442.32,5,755.26,77.51
34943.62,6,256.42,14.78
24683.18,8,454.08,37.24
23621.37,17,958.38,224.93
33679.26,15,480.11,94.12
35490.3,4,107.92,147.56
34370.02,13,576.36,269.84
20220.93,13,637.44,403.4
21387.79,1,923.4,411.87
6175.28,10,517.07,477.67
26976.45,10,250.82,174.47
14473.44,12,633.0,304.09
48278.7,4,675.55,179.66
48538.83,12,337.43,92.44
35486.69,1,782.27,283.22
31778.9,11,571.19,212.86
15176.72,18,844.27,69.74
16806.9,3,891.3,287.96
28402.65,15,889.25,478.57
10365.05,2,975.44,238.71
40901.81,7,849.32,264.15
6533.54,5,84.18,383.75
29022.58,8,938.76,79.87
12290.9,5,639.84,335.6
31808.5,10,17.89,215.77
8440.76,11,216.14,375.93
25727.22,4,981.37,166.18
37116.77,7,429.71,498.25
33471.56,14,232.86,487.35
15437.76,11,824.29,390.3
21609.63,6,187.71,486.26
41300.65,18,73.0,312.66
28621.35,12,745.44,423.56
45257.02,9,800.02,194.3
32977.9,19,37.66,56.54
23717.97,16,820.03,249.82
15952.81,3,60.7,91.91
37182.49,17,541.54,257.81
40309.97,9,675.18,319.92
27014.54,9,256.02,343.66
25319.24,5,308.5,293.32
26372.59,17,246.05,61.79
28844.22,16,712.41,393.49
33683.93,1,978.38,46.76
34083.78,9,188.01,20.08
26698.69,3,472.63,131.47
40919.96,8,821.13,367.74
7244.53,12,653.06,158.64
19311.0,16,590.23,344.38
34144.16,4,72.78,472.98
25371.78,7,717.36,160.27
28373.12,18,340.74,387.72
21545.45,13,228.46,405.41
24943.27,9,149.83,424.86
27125.13,16,809.7,316.18
2096.91,14,807.88,444.34
41065.22,6,279.49,435.21
7594.94,13,729.75,52.0
25366.2,2,505.43,118.98
39973.24,7,948.11,412.03
42812.96,1,396.88,384.28
41806.75,9,868.04,269.56
8955.66,5,715.32,315.82
33247.61,11,431.54,156.67
33375.02,2,548.34,358.09
16670.56,4,663.31,394.08
19138.28,8,825.86,55.53
18931.84,9,574.54,18.72
38133.14,7,773.06,149.44
27998.23,11,586.98,150.5
44535.45,6,92.28,152.13
6237.34,3,109.06,43.99
15899.7,15,599.17,290.54
32525.93,8,555.55,451.54
34764.05,17,107.15,254.29
14890.82,17,103.24,275.43
47132.66,5,496.57,92.36
6130.37,12,927.08,258.03
45684.9,7,789.56,264.55
31201.1,11,952.09,499.01
37729.51,8,990.93,262.95
19824.98,6,274.45,302.48
26905.41,19,698.68,309.27
34109.55,15,63.77,206.14
37649.44,9,522.38,4.51
9145.73,12,108.99,378.83
25624.98,1,766.41,235.31
45019.46,12,823.27,456.55
30853.74,1,323.1,65.87
26595.96,16,85.58,104.5
37681.73,19,501.48,82.37
873.56,10,568.99,151.74
47398.76,3,765.02,468.06
26163.03,17,895.58,127.4
28566.42,8,467.04,7.58
42762.5,11,916.01,245.3
21781.86,8,47.14,490.72
1726.38,1,32.53,394.38
29436.18,13,59.18,156.0
3073.63,16,442.91,41.78
25753.16,13,162.38,310.0
43767.48,2,323.3,386.29
10344.84,15,559.12,185.2
13474.81,17,940.98,96.61
18463.98,18,43.72,462.27
19962.41,4,232.08,165.52
3647.31,4,534.25,349.22
12420.35,18,27.3,247.1
18509.36,19,234.45,396.18
16954.18,13,587.49,479.76
17650.12,8,629.96,112.04
4776.15,14,787.21,153.5
17757.73,17,862.47,98.56
31571.29,8,603.73,89.13
38443.19,10,475.74,372.57
3690.48,2,670.38,396.07
19852.02,5,943.5,431.13
26265.41,15,616.15,433.24
45011.66,17,253.89,401.57
16084.15,15,728.29,192.05
1575.61,2,766.88,7.83
1097.23,3,598.92,100.79
44788.51,15,331.87,328.24
43982.45,11,915.96,163.28
12319.44,3,402.71,156.52
4350.75,10,86.07,222.95
937.9,12,27.78,156.35
10568.99,12,701.53,278.6
34291.01,6,141.07,154.97
12027.44,9,690.07,140.44
12371.71,6,932.73,80.63
1975.87,8,616.65,258.97
1477.41,18,679.3,417.57
1540.45,2,579.32,393.88
19965.44,19,93.31,126.29
34447.24,8,445.03,296.76
26749.45,16,856.54,160.9
29104.79,1,995.28,179.74
41388.13,6,165.21,424.19
35353.83,6,870.61,300.46
30622.8,14,278.34,309.44
4780.3,10,690.57,18.26
49692.1,8,76.6,280.01
36427.39,11,624.51,111.47
2315.66,7,611.1,221.25
33589.15,17,208.6,145.06
31790.28,2,224.51,488.41
22642.61,7,363.48,489.56
19939.97,6,820.39,30.12
40407.65,9,227.12,81.83
14041.85,7,129.32,408.57
36806.0,6,147.39,483.32
30973.55,12,564.3,88.38
19787.68,10,836.6,109.4
29443.81,7,706.7,252.8
21703.2,19,417.77,354.98
40598.08,15,713.57,345.08
9706.35,14,242.21,494.19
40395.41,17,151.81,497.0
25726.31,13,405.87,340.15
33380.37,10,934.46,330.26
4894.06,7,240.89,105.3
5390.39,6,147.56,70.61
16689.15,5,261.42,12.3
40348.77,12,397.72,301.97
32103.27,17,190.25,164.97
27257.92,9,578.22,183.17
551.83,2,760.03,155.01
24691.44,13,447.03,464.2
26167.15,1,496.89,136.31
37836.82,13,737.73,128.32
13511.43,7,59.25,67.29
2274.39,7,559.98,67.37
28543.01,14,835.58,246.24
45037.75,1,12.97,77.01
36672.7,19,588.79,454.89
41519.52,2,240.5,154.54
1600.68,4,428.49,256.16
9362.9,6,144.31,222.63
45217.94,8,813.49,459.87
47935.21,8,872.89,380.52
25053.22,2,260.28,209.48
49102.89,2,86.29,412.84
12740.58,12,675.93,233.56
4382.65,18,690.96,154.19
26681.8,8,292.26,277.82
22945.02,17,497.34,243.04
22267.67,17,84.55,122.24
314.23,11,44.29,392.04
5541.21,10,207.17,397.78
16996.61,12,96.75,66.85
30121.33,14,214.13,249.89
49590.88,13,613.1,433.72
19133.9,13,460.36,427.25
33820.56,9,316.14,169.65
12673.13,6,438.32,360.84
41809.64,19,248.29,215.32
14459.77,2,975.78,223.6
16882.94,11,958.5,158.31
8698.81,15,716.44,453.19
25592.29,11,814.05,38.93
731.79,5,46.4,300.68
17499.48,1,452.8,280.59
14759.81,4,616.33,444.01
20284.04,17,163.63,190.76
8775.04,16,361.4,424.33
11318.15,12,130.75,20.95
3915.0,16,106.37,384.58
5004.12,16,971.72,63.1
15541.52,12,891.4,420.39
34664.24,2,941.84,384.03
38743.78,7,674.14,315.39
39961.54,16,482.98,328.39
7830.38,14,928.16,409.63
36715.21,4,766.85,302.08
27924.12,17,696.6,57.21
45727.44,3,272.21,93.69
23758.03,10,791.17,455.56
14477.8,8,656.5,412.21
33316.59,16,115.21,244.74
38482.87,11,358.19,368.43
13660.23,18,496.42,345.84
41665.11,11,930.37,462.58
11398.22,1,563.15,88.81
36403.14,10,670.97,364.43
24400.28,12,76.55,448.26
989.17,8,69.93,12.5
42326.5,9,236.56,23.63
821.73,1,211.5,298.03
20945.63,18,62.24,494.09
15949.84,11,828.83,243.95
37140.1,19,726.24,293.1
15602.62,5,718.6,319.11
12185.8,7,141.99,401.56
24068.89,17,316.35,312.18
13682.84,1,836.27,178.72
18383.55,19,873.04,365.05
3401.23,14,327.63,59.26
20447.86,7,130.62,231.81
40232.32,6,648.91,48.78
43777.22,6,360.67,268.27
37300.8,19,556.22,260.59
43763.18,19,61.56,357.19
11166.78,5,533.37,44.27
1378.35,4,675.22,308.03
13671.27,18,46.16,91.91
26569.6,14,746.11,330.74
9414.19,2,767.19,350.41
30653.9,17,392.84,202.57
14179.72,14,704.64,441.52
40487.12,13,379.8,326.13
31667.39,5,765.38,48.44
12621.8,12,711.87,451.59
14798.9,19,434.87,119.4
36164.3,19,882.59,43.74
22518.5,6,373.77,310.52
13281.38,3,876.2,266.77
31027.26,19,777.27,207.1
10568.32,13,555.72,65.52
29357.72,4,430.6,478.18
15770.72,14,497.97,181.21
41329.64,6,798.22,67.47
13793.89,1,915.42,433.23
13203.44,15,656.11,80.45
1201.61,7,285.25,384.3
34611.26,14,265.8,415.1
14204.41,12,789.52,217.6
32850.25,17,323.4,303.35
49317.63,5,533.05,303.78
280.83,2,95.51,389.75
27394.18,17,636.68,81.76
10010.12,7,146.87,266.58
20321.43,4,319.07,308.83
30243.39,1,974.31,36.62
34617.21,12,13.47,287.51
49192.15,8,206.1,415.86
34284.84,9,580.68,161.55
34999.68,5,713.53,124.71
6267.35,19,786.4,288.75
46787.05,3,818.27,434.38
37049.33,3,549.77,59.06
19626.59,5,720.27,334.63
46002.94,6,411.46,219.76
2903.35,17,78.36,429.14
20389.89,8,15.99,420.38
2205.22,15,862.49,248.04
32282.2,14,428.22,222.75
7960.17,14,670.02,203.54
7354.22,14,585.08,405.31
35984.17,14,254.54,459.08
518.19,1,950.12,328.31
30017.99,15,581.46,212.54
3261.03,3,555.73,240.9
19367.9,19,236.13,98.16
3955.02,9,35.04,455.02
16395.99,17,185.54,440.84
844.26,6,662.42,226.02
42901.79,3,704.87,275.57
38571.46,12,525.87,107.18
32071.31,8,301.77,457.02
26415.44,17,537.17,25.11
144.5,4,978.63,102.78
40429.36,7,183.37,304.48
43614.0,19,283.4,133.02
3623.69,11,75.19,330.91
3502.39,16,324.08,277.76
22955.02,2,726.39,403.24
29044.76,2,724.53,362.82
32695.27,1,871.37,127.21
21575.95,8,42.72,142.65
49453.46,10,655.2,212.89
42307.5,16,328.57,293.7
21569.62,19,572.39,176.47
6993.91,3,309.71,343.23
9544.05,14,312.2,490.7
1823.72,9,709.5,427.21
39794.21,3,258.53,307.61
25227.35,10,288.28,319.69
27413.02,7,47.67,361.09
35707.17,7,39.84,174.37
49377.36,17,922.7,146.99
11800.49,11,782.76,58.47
11405.81,1,317.83,463.48
25033.88,1,121.91,225.64
1776.62,14,851.64,363.1
26979.06,11,567.24,305.07
13485.93,18,608.56,466.38
48799.01,8,476.32,430.43
1210.14,3,384.44,310.13
21882.6,14,627.5,465.04
35670.37,1,528.13,239.61
20766.23,12,250.82,185.44
49692.4,17,662.91,246.58
27947.97,6,317.87,100.22
7199.38,15,94.99,27.02
24668.41,12,651.86,383.83
44876.4,5,198.73,159.63
3647.64,1,404.13,86.4
3703.38,17,328.88,249.01
37758.27,18,246.2,43.26
4049.58,1,385.89,451.71
10340.28,10,123.96,264.2
32193.08,6,705.97,29.49
10038.44,5,534.68,362.4
7455.65,1,68.35,37.43
42206.89,16,858.48,320.3
9889.79,13,422.1,113.29
36365.63,4,208.3,38.36
8664.11,19,873.69,189.25
3450.87,10,410.99,34.86
40693.08,19,134.79,51.01
10800.21,12,782.16,329.93
3802.43,9,155.65,439.23
13025.67,13,935.84,304.88
356.7,1,832.53,366.42
37486.31,9,864.47,324.09
28624.75,19,843.29,390.38
3636.72,18,784.29,95.79
2939.42,11,115.59,151.32
2566.82,14,236.17,110.69
45808.58,3,781.44,453.24
48371.44,15,680.21,34.97
32439.84,7,371.92,0.43
49891.03,12,233.01,194.76
25917.65,17,814.82,121.86
28447.44,16,408.34,18.99
45012.01,16,69.46,480.17
11413.79,3,965.06,352.29
30188.94,19,329.89,199.77
18410.83,16,281.33,19.6
47294.39,10,79.25,171.62
44684.11,15,165.96,428.6
18171.12,19,285.76,350.26
24553.84,6,862.13,289.33
22530.01,18,368.11,39.36
30818.87,7,943.95,105.58
13359.57,7,46.26,2.11
35436.85,8,909.91,206.96
46376.48,14,112.3,401.79
42703.49,2,730.78,196.26
645.1,17,873.73,244.64
25151.24,11,358.6,392.38
40007.76,17,666.16,52.26
13233.57,18,993.98,284.74
4217.74,16,724.36,376.8
11504.54,7,337.77,483.57
4746.19,10,145.14,487.28
40832.9,7,888.42,156.31
17773.92,4,86.49,136.69
5669.72,15,154.14,58.44
40706.69,6,523.92,221.22
20942.42,18,170.09,14.81
16233.85,12,208.95,134.26
15247.86,15,974.65,67.51
41810.64,8,975.0,202.79
6402.27,8,841.83,271.14
1231.43,2,484.9,155.89
16052.6,10,408.83,452.61
22447.55,3,633.23,370.68
17050.05,18,476.22,202.43
6329.84,14,360.05,188.44
46162.5,19,944.73,309.74
30556.5,7,689.07,290.37
21293.69,5,100.05,247.81
49481.89,12,269.39,455.62
24513.21,8,420.37,82.42
23047.77,1,61.39,47.81
30669.28,18,780.99,171.34
15217.23,16,822.11,286.84
22948.56,4,604.49,60.73
44214.16,11,787.1,17.03
22880.34,18,501.78,3.27
1912.46,6,578.23,261.98
23525.46,1,832.51,400.24
6919.86,10,841.7,195.08
48108.69,1,291.67,101.28
8282.09,13,688.42,262.52
31974.26,10,641.23,394.24
14269.21,8,846.41,258.4
9695.47,2,175.56,328.82
13856.6,8,675.6,445.9
44913.42,18,518.04,84.46
23003.14,9,700.54,169.35
4541.55,19,518.97,480.49
42955.08,10,395.44,477.39
5668.81,15,172.38,301.75
25487.15,4,510.25,86.02
28295.78,3,495.9,17.21
36477.32,6,821.15,143.87
16922.12,9,358.79,63.74
4282.72,7,282.57,29.17
21291.37,1,663.4,133.82
44259.92,7,575.65,174.1
47263.15,13,564.98,93.21
30121.46,9,226.76,22.03
38488.69,17,413.18,417.87
38583.0,18,585.82,108.72
28217.14,19,665.7,376.67
49775.53,8,201.16,481.8
41052.47,1,261.99,431.99
11476.45,2,84.03,151.4
34893.12,10,33.02,309.23
9691.6,7,828.41,195.19
24125.79,9,477.47,68.01
2993.45,16,583.58,433.98
39148.85,8,882.55,311.13
3169.66,17,73.95,43.52
37058.77,14,514.36,243.45
37101.55,1,633.87,450.62
27774.95,19,745.35,105.7
27987.04,17,607.0,305.79
1439.64,7,56.27,120.76
15849.6,3,484.32,142.67
33637.32,18,395.64,450.82
10785.81,3,314.02,57.15
22818.68,11,640.01,152.59
20172.57,4,171.71,135.05
45809.3,16,23.37,41.1
2632.62,19,358.11,313.22
31977.06,5,686.02,301.25
30117.59,1,423.42,28.78
4518.64,12,472.79,297.31
16169.34,4,525.3,252.05
38942.9,12,538.84,369.05
5337.72,14,304.85,237.44
40983.69,15,105.56,385.49
48200.85,7,373.11,213.95
8655.31,18,281.93,297.17
29907.19,5,200.57,379.21
20485.96,5,565.55,193.24
25429.81,3,292.26,92.41
1566.11,4,541.54,343.22
44063.45,4,257.75,89.46
18816.63,6,38.55,185.84
23406.62,3,744.0,188.06
40308.81,2,58.82,136.77
26972.14,16,927.62,131.7
41250.25,8,362.09,360.95
19087.63,19,852.07,484.82
24215.6,18,66.66,57.76
25263.57,1,115.8,206.0
20856.89,14,49.68,469.26
45904.66,3,851.79,253.88
13449.14,7,81.14,124.6
32490.89,18,504.46,218.62
7464.39,13,684.62,435.74
21747.68,16,718.01,372.6
24060.78,19,352.43,364.1
8151.83,11,776.78,69.35
27571.1,12,916.82,473.75
44678.26,16,536.44,299.44
25306.68,4,99.75,118.37
44372.86,11,962.21,110.49
13275.89,7,488.85,472.83
31396.37,18,304.53,268.46
19887.56,15,48.7,64.24
2016.14,13,632.39,261.96
46669.4,10,763.22,304.36
4153.96,3,428.44,125.1
526.5,18,996.29,472.9
39947.92,8,706.94,445.7
5899.43,15,87.58,467.61
3452.62,1,165.21,280.61
16993.16,3,938.2,57.44
2221.0,8,415.16,183.01
12594.0,15,841.35,300.32
962.09,1,912.45,189.77
16879.5,17,212.35,217.66
26189.7,11,171.95,244.84
16530.39,18,522.85,303.21
33949.15,13,978.24,435.39
19806.91,18,817.71,26.86
39866.52,11,178.83,95.92
29812.2,9,876.27,424.11
36040.93,14,370.54,495.97
47474.66,13,897.26,471.86
417.93,17,465.84,210.22
19919.25,6,275.49,388.27
44916.34,2,493.87,1.02
17886.52,2,929.82,491.63
45009.98,13,895.66,59.12
38984.48,5,734.62,312.2
3650.97,14,462.29,118.42
38213.12,8,665.21,305.05
15223.94,19,461.17,372.44
15437.24,1,817.59,73.93
13285.67,16,669.51,413.99
38448.11,8,305.01,78.28
13529.79,12,678.82,249.49
48033.21,15,928.6,283.47
39565.97,12,223.69,461.85
32126.14,8,620.64,314.74
1496.76,19,979.0,160.8
48691.56,17,184.8,385.33
23112.28,15,783.46,223.15
37464.23,9,517.22,36.74
27243.11,5,985.82,467.53
20358.1,7,960.43,232.86
24076.5,19,590.54,381.06
38336.15,6,624.04,66.34
2033.61,9,632.14,172.67
14911.77,9,777.03,78.9
11356.86,16,291.54,494.11
41093.32,17,747.46,325.6
34703.68,13,528.2,455.13
35520.38,18,109.89,209.79
17536.44,16,332.09,275.65
21185.64,16,193.04,42.5
19216.33,11,568.71,287.64
48060.7,16,751.89,355.92
35006.51,7,175.65,222.72
12642.07,14,919.41,238.46
47947.42,8,249.42,379.96
26189.77,3,635.9,495.15
1855.23,7,238.32,438.7
37457.22,17,673.03,275.51
48520.1,12,356.42,44.31
9575.73,6,932.67,243.15
7449.84,19,672.44,275.01
4971.99,3,151.78,311.95
10565.93,13,254.24,244.68
4367.97,5,156.11,112.95
49018.49,5,583.49,306.82
5450.37,1,691.37,447.03
40394.02,19,756.93,186.67
32201.13,3,252.03,465.66
16473.04,15,355.93,355.73
31103.56,15,569.85,471.84
42694.53,9,843.59,23.25
32871.04,3,303.62,446.74
23704.55,17,73.14,497.15
2535.35,18,835.49,74.19
18998.08,2,184.43,220.51
33417.88,7,545.83,102.92
23128.31,12,966.66,137.34
18183.8,4,43.27,112.5
11885.38,14,93.42,106.89
49165.52,5,50.96,128.74
41067.65,1,601.42,457.8
46349.04,15,601.29,93.7
45018.62,11,842.49,375.12
13349.73,11,35.54,431.91
16227.62,9,893.6,51.44
42243.68,17,904.85,462.95
31869.54,12,954.51,38.94
48425.06,8,495.79,399.51
8057.52,14,479.67,86.2
9929.54,6,91.8,209.02
23465.63,1,877.3,112.4
32391.29,19,287.99,282.48
9958.58,16,195.5,212.5
40585.48,10,955.95,305.23
6014.59,13,599.01,213.06
34856.75,7,407.03,411.89
47711.46,7,468.34,396.84
45426.29,14,865.06,61.09
44320.95,12,379.59,60.82
8904.67,8,980.89,420.31
29292.31,6,160.57,132.78
25913.56,8,453.94,32.81
27993.04,16,169.32,24.2
7992.99,4,145.96,189.15
7546.38,11,134.02,211.04
32450.9,10,991.58,299.91
43948.0,10,161.56,193.61
43117.98,13,970.51,166.3
26748.43,17,294.87,151.22
13057.9,13,943.51,72.41
40483.13,3,503.19,294.38
7057.9,7,438.18,111.08
40955.74,5,573.45,273.92
18578.26,8,739.1,430.47
23958.54,13,109.06,214.53
22498.45,1,475.37,499.16
27955.9,12,799.34,311.84
25344.33,10,222.1,489.12
